Id,SalePrice
1804,135841.85869784874
1805,139919.2453244468
1806,143108.67190810989
1807,119924.73105094128
1808,124206.27116963569
1809,113240.58202022767
1810,130330.69885273397
1811,88666.09684722657
1812,92889.99367698308
1813,125456.42877235882
1814,91480.14711388551
1815,62181.360655071694
1816,104239.70710852042
1817,107613.21298301729
1818,150664.75574751876
1819,141299.472709012
1820,80995.34746141435
1821,120365.16109225384
1822,148127.05172918068
1823,62220.27576512087
1824,132923.6272033206
1825,138914.40439495986
1826,98871.20871383161
1827,107955.72752753306
1828,132028.47470331003
1829,124805.017506094
1830,140499.92768206768
1831,150002.80703367305
1832,78880.4025021089
1833,131711.40760409817
1834,133117.18807550837
1835,121106.535877702
1836,132876.51478278585
1837,85172.98020856087
1838,122135.98267685132
1839,104163.53841933508
1840,123228.66269236518
1841,122619.78522105735
1842,89133.29175623132
1843,145194.97389956587
1844,140046.90313388366
1845,150065.33783791168
1846,145366.50221866707
1847,158040.90417158985
1848,51894.74947502002
1849,100115.87315072377
1850,116818.5736937637
1851,157797.66099623533
1852,131657.55608279278
1853,122282.8624377194
1854,172899.7131926465
1855,157440.82901058462
1856,226454.2747566915
1857,124573.95760805113
1858,153378.25040806932
1859,123621.36638187568
1860,161850.0778474966
1861,123077.58435519513
1862,291834.29301099334
1863,289063.0121468395
1864,289089.07281899423
1865,330059.54125973774
1866,319315.593958317
1867,259192.38549023506
1868,285206.38066972117
1869,213840.99066383962
1870,220500.9320938531
1871,257259.3088199792
1872,181859.69459836243
1873,226042.2438987155
1874,146637.081615532
1875,188899.50665123833
1876,189860.10090355002
1877,203982.13884595578
1878,216564.01356184855
1879,123835.442234086
1880,133182.1830803632
1881,248444.8896033054
1882,269701.8199666851
1883,197430.36491927793
1884,215577.55855117002
1885,231791.95100815166
1886,265238.2622644448
1887,207140.2235333658
1888,258135.40505984574
1889,179705.06794744192
1890,120399.31515784806
1891,134962.1763059847
1892,102095.57386701622
1893,115901.4314674048
1894,131589.42242072735
1895,136424.04075294186
1896,133113.70524735327
1897,122028.16493960952
1898,130983.49224374212
1899,151928.5156966657
1900,145858.4578525828
1901,139113.54270638953
1902,129075.21596899511
1903,204846.5184604141
1904,132153.17276396777
1905,170083.32688065726
1906,119349.48805235879
1907,183184.13955234803
1908,137181.12205378857
1909,149505.52494293946
1910,141233.38963472526
1911,197618.66848014516
1912,324661.40045422694
1913,145617.79335420474
1914,83429.88889113865
1915,230937.35663511156
1916,51440.79667828071
1917,261402.94512442392
1918,150276.74174382468
1919,186650.76122988397
1920,166476.6872204729
1921,346213.8400596383
1922,286573.0748163168
1923,232693.84414118304
1924,207985.9361023719
1925,217635.59454094028
1926,349930.1287177509
1927,141397.28216193264
1928,153342.33101619128
1929,129838.57913485085
1930,143335.21677133086
1931,151148.16793151732
1932,140628.978416816
1933,176083.93687884405
1934,178523.4280501583
1935,170982.63337204224
1936,171687.9016010596
1937,182391.4854390459
1938,162363.1452855177
1939,231958.6800892131
1940,179093.28337706375
1941,180824.74596917827
1942,173903.59409044692
1943,188689.63789738403
1944,313388.3375569808
1945,320345.52028722427
1946,149636.1498767183
1947,268944.46724953497
1948,178597.03939720814
1949,235258.4198716953
1950,187870.20604579267
1951,262300.3373662446
1952,229740.6493287667
1953,163025.300601957
1954,199320.98139857833
1955,135301.09140816168
1956,334615.58138544654
1957,165639.50996051694
1958,292656.5600841301
1959,142823.65104410436
1960,111655.2680543555
1961,121600.70917860353
1962,111364.337696036
1963,123395.966213869
1964,111294.13378462105
1965,143644.18557010926
1966,142655.82298407287
1967,254271.51944337355
1968,359735.10258420615
1969,324586.1379460873
1970,395499.77208286367
1971,441253.75827118754
1972,357403.5766131118
1973,269157.0990518539
1974,306614.90708507615
1975,412986.6168003237
1976,256691.14380895978
1977,313230.81502424245
1978,340665.4710970433
1979,300201.7628126162
1980,188700.42342251644
1981,299833.0261451965
1982,208308.31855012223
1983,208308.31855012223
1984,175518.3158087575
1985,202166.3658490463
1986,205111.67184653255
1987,194822.90428464906
1988,183666.31600927826
1989,208599.94239017024
1990,226023.7840589828
1991,204782.2222484606
1992,210411.05072534052
1993,190847.06022588088
1994,233668.6973303938
1995,192680.51995833594
1996,257127.0142332126
1997,319304.9555955849
1998,286308.4376131462
1999,261717.83372157378
2000,321936.9387447187
2001,258728.0700374838
2002,231284.75502152805
2003,273653.9203964975
2004,268380.3087001027
2005,228272.66420719287
2006,228228.06527858984
2007,269085.34985084133
2008,196221.025623431
2009,187997.4754998126
2010,202858.66168676404
2011,154516.86631619543
2012,182612.0498334492
2013,171902.0641610008
2014,179323.00101300303
2015,194259.75580294186
2016,185044.9975189862
2017,194897.0638410245
2018,127490.40601111199
2019,150092.4928778854
2020,104273.04739882267
2021,110523.53137977958
2022,181984.34362901538
2023,145703.78631253674
2024,252391.9638951619
2025,352769.400519322
2026,176813.372589465
2027,152632.7612307216
2028,176198.54204141276
2029,155392.09853047732
2030,258995.74920304032
2031,229912.94017653554
2032,248287.34842858554
2033,250745.39838075306
2034,168829.10058076782
2035,212558.5259766913
2036,202673.15297652612
2037,203703.81073558494
2038,324874.40136545204
2039,195277.0161912938
2040,309794.9446822464
2041,284317.6596541189
2042,215896.22144120542
2043,162322.44250658003
2044,182535.53229116445
2045,219988.62906615876
2046,149194.101824376
2047,138574.78300198153
2048,140081.40222954916
2049,154105.84618032357
2050,173568.7986138702
2051,102507.2000264396
2052,122634.00285741573
2053,145907.88264650427
2054,96641.51076024455
2055,147554.7119849104
2056,150538.00367698257
2057,114998.78097784748
2058,209566.8454703367
2059,130713.00058059345
2060,161458.42019390647
2061,174964.7013260179
2062,119221.83317657498
2063,113680.61878513802
2064,130873.65561322276
2065,106296.56684545572
2066,173045.05175564805
2067,106450.91070290041
2068,149932.40835793433
2069,87845.80091154955
2070,118438.96900810808
2071,102628.31422526628
2072,154903.61387044517
2073,136488.38646860796
2074,184076.15637055173
2075,141061.94044915485
2076,130501.4195926172
2077,134998.20291869753
2078,116975.96567744041
2079,138535.73552031183
2080,127721.70450934077
2081,125588.42872732914
2082,125568.02940408846
2083,136356.48287209947
2084,115459.39051737076
2085,119985.00999281731
2086,131109.92617948723
2087,132011.6881892088
2088,100885.69195013859
2089,89220.23512768674
2090,135903.67185314366
2091,102627.73791049782
2092,116375.91572292945
2093,121869.64007492359
2094,130899.63630717943
2095,162511.46972430925
2096,85130.22642276272
2097,107651.18194509698
2098,145767.35990915497
2099,65681.31903070291
2100,71629.54291616948
2101,109677.0541296657
2102,140870.1352874143
2103,100451.49901591417
2104,136675.71844849538
2105,128323.63709455654
2106,57260.34876469432
2107,188826.94139619148
2108,111329.43054037119
2109,113298.96140470849
2110,131116.1434013413
2111,161757.8913088668
2112,129840.12394223467
2113,125508.63678655754
2114,124484.27901632812
2115,160317.5798969544
2116,121031.18943077102
2117,154755.76704402737
2118,125887.60885762161
2119,115396.20718931855
2120,121049.42894357408
2121,102442.848955659
2122,103543.2432815919
2123,86386.69355159227
2124,155689.25360021114
2125,130496.10477416743
2126,143845.67808875203
2127,154541.59398322305
2128,129081.42850457967
2129,91567.98250417685
2130,136424.28425697237
2131,160872.7728838458
2132,113535.80187180218
2133,124026.65026198144
2134,126235.0239747773
2135,109902.8002650671
2136,70374.49121107803
2137,111563.29294691572
2138,134825.14607462956
2139,155164.80755729036
2140,142915.47072181464
2141,165706.5894573732
2142,121062.906141452
2143,137958.38855301682
2144,105358.5188385556
2145,143429.04514056738
2146,164355.27377555572
2147,140216.97326856255
2148,134804.11759516003
2149,158138.1672864745
2150,217724.39229294835
2151,133121.4473623317
2152,149233.50772486953
2153,157815.54687049208
2154,96821.53179999233
2155,151118.3026643899
2156,254862.64156521013
2157,229039.9985178206
2158,232296.92212412145
2159,217960.01590073988
2160,195572.78428116476
2161,269669.87229515903
2162,427465.9383294537
2163,344228.33961617295
2164,243380.6225926138
2165,177414.5857102258
2166,151419.8517635341
2167,209662.01912588827
2168,185638.68678362755
2169,191534.0475437156
2170,211738.7391150335
2171,141970.89478400906
2172,145827.67258144423
2173,144637.0576569994
2174,244145.22097033955
2175,288021.2407326645
2176,271315.087211296
2177,257126.6917647724
2178,232247.88361843504
2179,134170.1744216044
2180,194639.12383076988
2181,196535.94622133722
2182,230616.1288806336
2183,199481.1765234932
2184,125046.84403538593
2185,127278.30569269025
2186,157697.6314746813
2187,165801.90822915826
2188,168019.20147900208
2189,306227.8665355049
2190,81407.94018928603
2191,81353.35618362555
2192,83937.37280123484
2193,122989.27768319688
2194,112270.75028354718
2195,102988.24735943264
2196,107562.66478901713
2197,116997.3721415702
2198,161502.98644625483
2199,176501.5773667819
2200,130130.83372487364
2201,132351.43839578665
2202,192130.28270068648
2203,130331.25844520122
2204,147258.93540384306
2205,109707.70632509938
2206,123555.29333080022
2207,204878.4295914723
2208,250370.6444941552
2209,185240.72524572164
2210,136335.6735307879
2211,122236.41512449454
2212,130778.76498626001
2213,107745.15001033944
2214,124428.28730204472
2215,109171.87676089439
2216,140573.92080986447
2217,65588.21224025832
2218,89996.31564264897
2219,93482.13446615597
2220,72227.57058508068
2221,233059.6218616979
2222,210510.9543848344
2223,249698.55129997103
2224,238295.82882813248
2225,128438.76459343111
2226,171081.961990854
2227,194951.8088775681
2228,240167.6766108927
2229,238073.05574007786
2230,145908.28098459117
2231,202374.18579771437
2232,187414.05093448638
2233,184580.46586366033
2234,231966.46884818806
2235,193679.56839215435
2236,257757.53248806152
2237,292290.7185056575
2238,178664.18104165827
2239,131705.55143981086
2240,137957.49648573188
2241,128482.40886179883
2242,120730.01621448835
2243,136804.75873041636
2244,108904.62265458185
2245,104641.90316116337
2246,138691.22893043925
2247,133155.69279409837
2248,131028.57696471213
2249,131772.27403060824
2250,133184.57937336146
2251,95741.92802675738
2252,181630.68217364306
2253,159901.15631536153
2254,174270.4124268983
2255,189461.24706614867
2256,178831.26031850133
2257,213219.6892602825
2258,172301.05598385082
2259,180392.08918013854
2260,129376.6446875905
2261,162712.08005318564
2262,188829.43812926445
2263,317653.6794072604
2264,457839.1540611388
2265,144443.7650991105
2266,254774.91397464238
2267,324267.15708828135
2268,358954.1595178902
2269,153962.99425382202
2270,204699.31288995198
2271,220234.4400891831
2272,209085.9531288555
2273,168005.85607839643
2274,169842.95043880737
2275,175155.06510494265
2276,200957.6698454053
2277,184409.4531991366
2278,144326.99223797594
2279,134183.7586465361
2280,115378.73495292902
2281,177165.6213031109
2282,176460.72210546708
2283,121526.16507880708
2284,131216.38136981547
2285,147313.1614127066
2286,122922.50622943616
2287,312280.3747726528
2288,268383.5371796808
2289,316202.8415597892
2290,408914.52830061544
2291,316971.60452595545
2292,395499.6426149303
2293,434775.17252731643
2294,389154.6969101583
2295,440421.6643505673
2296,283695.90328251047
2297,304440.43575240416
2298,318992.2643900156
2299,385680.5313401316
2300,298301.16749299393
2301,273220.5234998454
2302,231979.57289691066
2303,242759.1491320812
2304,249598.04485299878
2305,179811.5442278888
2306,179812.4204625189
2307,180704.85441417174
2308,230069.50073901116
2309,259308.43004081649
2310,207009.05101224213
2311,193383.6932371824
2312,185327.09667373204
2313,185670.88019807718
2314,187190.73299934255
2315,186917.40202589854
2316,188326.30740054345
2317,176469.22815387862
2318,174638.39703367208
2319,186554.02388203787
2320,194719.02084136155
2321,224692.24388046205
2322,197851.0444030774
2323,176325.67694074416
2324,188449.2924418664
2325,222830.19000527685
2326,188251.64284684643
2327,218931.97659400132
2328,228243.52046111916
2329,183305.03419367614
2330,193652.0415042758
2331,340799.5208104015
2332,366688.8126753454
2333,313291.5274404443
2334,252422.5685581164
2335,252123.11153088097
2336,309253.7991230514
2337,206312.8342157962
2338,260388.0711186343
2339,241602.7198425647
2340,373507.33379036793
2341,216526.71940894585
2342,225390.61385984236
2343,230160.8671289991
2344,224108.22429339436
2345,248757.68796264692
2346,220771.57152609315
2347,202786.6753768205
2348,240849.82792303755
2349,175716.03335139065
2350,289700.5129365905
2351,263596.3197857107
2352,264037.36521672655
2353,251049.26743761028
2354,143225.3837326853
2355,161966.3524872693
2356,156696.88404294054
2357,205361.21779365174
2358,185573.70564817637
2359,148960.80779061158
2360,121113.2403191714
2361,143099.26688184694
2362,253080.35109082184
2363,129532.76053718374
2364,185983.13179231988
2365,219637.8280100341
2366,184159.5652611786
2367,210233.78285866047
2368,194434.7658623425
2369,213689.22317603088
2370,163651.06377804358
2371,160929.03889393175
2372,202849.4133338891
2373,277770.62079902884
2374,334632.6133330914
2375,204960.7278234441
2376,268431.5625487169
2377,332370.15077796363
2378,142113.4923007275
2379,204098.0991533986
2380,144678.8034134169
2381,145940.90008854
2382,213973.15417551147
2383,223437.31711823164
2384,241729.15573573863
2385,161915.589866639
2386,128876.04538341302
2387,134703.90148017122
2388,98366.16291495148
2389,125745.92226181638
2390,134431.2617277122
2391,148267.46678420203
2392,120690.0351613871
2393,165956.2378262127
2394,134703.86174521287
2395,199075.34439794053
2396,149044.40211815556
2397,201013.36645531352
2398,126397.61202774651
2399,70772.03602126527
2400,67812.37246017974
2401,128106.48221220568
2402,122369.64736135406
2403,151949.48620896204
2404,142651.2851843538
2405,149312.99220418977
2406,140186.08456614517
2407,113746.12790381056
2408,151211.1276987183
2409,129584.43205558197
2410,196367.2097775155
2411,111250.66375767112
2412,149922.08474149293
2413,121239.25477272425
2414,158027.10495766625
2415,136646.95072526886
2416,127160.31073376532
2417,133068.23458219395
2418,136947.71127457466
2419,112173.8460243998
2420,128136.53166516901
2421,114925.76488679563
2422,114698.14386216682
2423,108999.09043532643
2424,163617.4853302761
2425,203823.99048786613
2426,114407.45485607216
2427,125313.63750519138
2428,185707.29264275587
2429,119288.40843139512
2430,130551.42113132769
2431,108389.91986113762
2432,136570.28581630945
2433,134380.78254111583
2434,124803.15994423741
2435,147327.62244459748
2436,108413.46919550172
2437,111446.96653668319
2438,120809.09081904554
2439,116218.26610507644
2440,126976.94305953138
2441,91570.09035630107
2442,108796.61735628376
2443,135319.26900639333
2444,132577.05129652418
2445,82901.92018705256
2446,119554.79863030442
2447,187433.61485828785
2448,141896.98579001715
2449,114619.59940980324
2450,146635.20856873583
2451,135205.71814378427
2452,184186.81602460428
2453,96944.48543968359
2454,111789.2803060051
2455,105652.58875208825
2456,123298.59541356865
2457,120734.15925628917
2458,132574.68250359152
2459,108069.31729661426
2460,139052.37603462517
2461,123613.38584696094
2462,134540.18931110774
2463,116520.04615505795
2464,171390.61102411072
2465,141543.11446228245
2466,116185.41242906706
2467,142143.03177998538
2468,84294.54097104796
2469,83579.84110016147
2470,190134.51594098628
2471,236633.29756878116
2472,161383.19510308502
2473,111939.7986245097
2474,82833.9115141505
2475,237697.23258842947
2476,104444.3119444646
2477,114662.35510003116
2478,147314.603132868
2479,104417.58938188406
2480,153953.61602546042
2481,115086.59706770956
2482,127919.93781371076
2483,112932.92402574758
2484,123587.48992467042
2485,134298.01472771433
2486,140989.48577254103
2487,156060.58129355338
2488,176931.3895808697
2489,156868.29186791598
2490,148622.25778905847
2491,90447.61614656827
2492,175857.29315613664
2493,152844.060416707
2494,140476.34242067515
2495,88056.69179041022
2496,219625.7265984458
2497,159471.73672234637
2498,112109.29886210071
2499,90667.0886596015
2500,121379.18870925036
2501,129613.8857911534
2502,134097.5174424556
2503,95414.64175917591
2504,155854.27989575642
2505,218803.6523999111
2506,273400.0336726949
2507,297399.4459331325
2508,274084.4206630828
2509,225349.1021735964
2510,247328.06241913166
2511,189037.20353012107
2512,210741.94357171663
2513,215221.84521102428
2514,248996.96025926172
2515,147382.90999699343
2516,172338.9666586444
2517,148302.5760200659
2518,142713.58023960286
2519,229788.60378411875
2520,204063.79709199013
2521,196306.3635830347
2522,221023.28399840955
2523,120185.99060920121
2524,136092.49423422015
2525,151044.82675000033
2526,137129.64037161574
2527,117248.39202178639
2528,125351.06821631915
2529,139358.64552040093
2530,141906.3167263023
2531,238494.36971672866
2532,227500.3744128309
2533,209801.08195275694
2534,234206.5114744394
2535,291587.92146153003
2536,234639.3112737178
2537,224481.60113068728
2538,190977.15713052888
2539,187578.85568544656
2540,187296.74659917378
2541,203100.06023272427
2542,159120.615927465
2543,130843.90635697295
2544,119247.15937673257
2545,132982.35639891535
2546,137139.86273417418
2547,160164.27082455883
2548,158530.25319751748
2549,150392.20268382938
2550,1254061.5316658134
2551,140858.91745544304
2552,124616.06813857872
2553,71906.80755740506
2554,105293.9102971412
2555,126045.84610120652
2556,103979.87668941905
2557,108090.99826431288
2558,127467.31110344597
2559,118120.63388452878
2560,142385.55440890862
2561,143847.31225732705
2562,126929.63540967842
2563,146463.67517707532
2564,181376.95099925253
2565,114971.25935926182
2566,133923.42702288285
2567,114318.45685689272
2568,188618.11900168666
2569,192468.96397175742
2570,136066.0259379911
2571,176555.2078210428
2572,153631.2985591149
2573,217643.84964575575
2574,244620.6520947937
2575,143854.2240995585
2576,121446.90759304063
2577,142498.0601926307
2578,97546.87344774371
2579,60876.16098848035
2580,116140.54162358909
2581,131475.1425482844
2582,138815.6805883749
2583,218169.83222741328
2584,172997.90987779715
2585,186903.15198129744
2586,209674.6155351046
2587,197090.61117572247
2588,146831.83970311997
2589,155050.0439081117
2590,210554.76581768715
2591,215862.35214035618
2592,215973.22592195575
2593,251362.43605087342
2594,197495.7911996925
2595,204661.21319941335
2596,278451.9664243584
2597,187504.75824914587
2598,263075.17103196745
2599,356889.43501908326
2600,112960.95779059741
2601,127612.50107691824
2602,93132.95407981954
2603,94249.26295999323
2604,94881.89590691969
2605,92374.46093845833
2606,148824.03381602175
2607,208662.3179493375
2608,207919.18481700288
2609,157959.50646440135
2610,116349.04497495054
2611,117864.47945524013
2612,143751.0534145557
2613,132700.6920728123
2614,128755.42790174617
2615,140853.7869123781
2616,151191.95423939885
2617,177567.98728508395
2618,199685.25132995774
2619,211794.82299172913
2620,179772.2180585819
2621,177151.02722057712
2622,189392.93571611805
2623,256113.57780139445
2624,289137.05945116124
2625,304677.5211407572
2626,167740.6406965355
2627,165225.17680876152
2628,379663.3016855887
2629,476534.78731940885
2630,331226.47059289314
2631,428124.4207640332
2632,375581.6958159818
2633,255992.4779685909
2634,362856.6836642912
2635,163445.32213879123
2636,201898.58817613102
2637,174459.77859000824
2638,254776.41233833658
2639,191984.01436390195
2640,151971.1083139041
2641,109371.49899348809
2642,175881.035888214
2643,119007.2596554857
2644,135051.7138697984
2645,121664.11473478099
2646,109344.55171883105
2647,119404.49092827816
2648,133920.4796709909
2649,147784.7627323283
2650,144071.78044266225
2651,145938.3322372386
2652,380496.49984764063
2653,260463.80119766603
2654,238493.7541169676
2655,348413.6195489683
2656,315504.1266233094
2657,311170.60726379714
2658,291695.19846363785
2659,292168.44774872414
2660,322904.9324938936
2661,305662.97358818905
2662,309931.7625101873
2663,277964.6237466348
2664,256370.04696091483
2665,289923.9338440991
2666,256378.33799592115
2667,182499.55205419924
2668,189305.71332055487
2669,177145.40130752278
2670,281668.83220219304
2671,190691.28917505016
2672,188104.29870716334
2673,189565.26439326216
2674,191239.020166719
2675,167341.12290012007
2676,206864.42863488247
2677,193989.7319482595
2678,252577.51252599587
2679,266199.3187309683
2680,270991.81808482483
2681,379395.7935452253
2682,314123.8026345417
2683,495732.76251392206
2684,299769.86086870765
2685,318915.8856381189
2686,271726.2585362609
2687,273580.70200102363
2688,225532.50933373964
2689,213490.29455934823
2690,400161.06878384907
2691,196019.47006268284
2692,149131.64534170777
2693,204270.53398674206
2694,152503.00805279022
2695,202570.30155591073
2696,192436.49943054537
2697,188098.72988216116
2698,182309.05316624796
2699,159709.97686321443
2700,149885.6582906659
2701,158064.91565119041
2702,119728.63921928866
2703,144728.97867081003
2704,145202.03001782822
2705,116777.00028705558
2706,119327.37114022522
2707,126119.21470691255
2708,124067.14315182471
2709,104016.21445978656
2710,129630.59731455965
2711,217219.347985982
2712,363153.2907021525
2713,186285.93710520735
2714,164062.97015802396
2715,157586.58584938184
2716,156348.52230184994
2717,198825.3766352334
2718,244324.7201944122
2719,138943.45953428748
2720,166886.1526645983
2721,126328.53048959085
2722,145720.81460280434
2723,164713.5155416458
2724,122455.83258585511
2725,122501.08367136568
2726,141952.71299075795
2727,187663.84620412413
2728,164545.76252272492
2729,144284.3120479443
2730,134877.63609739312
2731,130810.32145588999
2732,128293.23366991186
2733,151807.3849900785
2734,141218.85290751254
